,year,month,tmax,tmin,af,rain,sun,station,day,datetime
29416,1988.0,9.0,18.7,10.9,0.0,30.4,,southampton,1,1988-09-01
29417,1988.0,10.0,15.4,9.3,0.0,83.6,,southampton,1,1988-10-01
29418,1988.0,11.0,10.9,2.8,10.0,18.1,106.5,southampton,1,1988-11-01
29419,1988.0,12.0,10.6,5.6,0.0,18.9,41.6,southampton,1,1988-12-01
29420,1989.0,1.0,9.8,4.1,5.0,25.3,66.2,southampton,1,1989-01-01
29421,1989.0,2.0,10.3,3.7,2.0,80.3,101.0,southampton,1,1989-02-01
29422,1989.0,3.0,11.9,5.2,1.0,80.0,102.7,southampton,1,1989-03-01
29423,1989.0,4.0,11.6,4.2,1.0,73.7,160.1,southampton,1,1989-04-01
29424,1989.0,5.0,20.3,10.1,0.0,4.1,315.9,southampton,1,1989-05-01
29425,1989.0,6.0,21.1,11.6,0.0,36.5,267.6,southampton,1,1989-06-01
29426,1989.0,7.0,25.2,15.0,0.0,16.3,289.0,southampton,1,1989-07-01
29427,1989.0,8.0,23.3,13.2,0.0,27.5,271.6,southampton,1,1989-08-01
29428,1989.0,9.0,20.7,12.3,0.0,26.9,125.1,southampton,1,1989-09-01
29429,1989.0,10.0,16.6,9.9,0.0,93.6,93.5,southampton,1,1989-10-01
29430,1989.0,11.0,11.8,4.6,5.0,52.1,105.3,southampton,1,1989-11-01
29431,1989.0,12.0,9.6,4.0,3.0,159.0,35.9,southampton,1,1989-12-01
29432,1990.0,1.0,10.4,5.0,1.0,120.5,44.1,southampton,1,1990-01-01
29433,1990.0,2.0,11.2,6.1,0.0,168.4,88.3,southampton,1,1990-02-01
29434,1990.0,3.0,12.7,5.4,1.0,4.3,153.1,southampton,1,1990-03-01
29435,1990.0,4.0,14.1,4.8,2.0,36.1,238.1,southampton,1,1990-04-01
29436,1990.0,5.0,19.8,9.2,0.0,19.0,290.9,southampton,1,1990-05-01
29437,1990.0,6.0,18.0,11.0,0.0,53.6,134.3,southampton,1,1990-06-01
29438,1990.0,7.0,22.8,13.3,0.0,8.9,289.4,southampton,1,1990-07-01
29439,1990.0,8.0,24.5,14.3,0.0,19.5,257.8,southampton,1,1990-08-01
29440,1990.0,9.0,20.3,9.9,0.0,38.5,168.6,southampton,1,1990-09-01
29441,1990.0,10.0,16.3,10.2,0.0,91.9,113.9,southampton,1,1990-10-01
29442,1990.0,11.0,11.3,5.5,0.0,42.6,87.4,southampton,1,1990-11-01
29443,1990.0,12.0,8.1,2.8,6.0,57.9,60.3,southampton,1,1990-12-01
29444,1991.0,1.0,7.5,2.6,2.0,104.2,66.5,southampton,1,1991-01-01
29445,1991.0,2.0,5.6,-0.6,17.0,29.5,71.8,southampton,1,1991-02-01
29446,1991.0,3.0,12.1,5.2,3.0,79.4,98.9,southampton,1,1991-03-01
29447,1991.0,4.0,12.7,5.2,0.0,40.1,153.6,southampton,1,1991-04-01
29448,1991.0,5.0,16.5,8.1,0.0,11.1,161.7,southampton,1,1991-05-01
29449,1991.0,6.0,16.6,10.0,0.0,111.0,133.1,southampton,1,1991-06-01
29450,1991.0,7.0,21.5,14.1,0.0,70.0,219.6,southampton,1,1991-07-01
29451,1991.0,8.0,23.3,14.1,0.0,11.7,251.8,southampton,1,1991-08-01
29452,1991.0,9.0,21.6,11.8,0.0,43.8,153.5,southampton,1,1991-09-01
29453,1991.0,10.0,14.5,8.3,0.0,77.0,82.9,southampton,1,1991-10-01
29454,1991.0,11.0,10.8,5.0,2.0,55.8,56.2,southampton,1,1991-11-01
29455,1991.0,12.0,8.9,2.7,7.0,28.0,44.5,southampton,1,1991-12-01
29456,1992.0,1.0,7.7,1.9,12.0,20.7,65.9,southampton,1,1992-01-01
29457,1992.0,2.0,9.3,2.7,9.0,37.8,58.1,southampton,1,1992-02-01
29458,1992.0,3.0,11.1,5.1,,37.0,68.4,southampton,1,1992-03-01
29459,1992.0,4.0,13.2,5.8,1.0,90.9,146.6,southampton,1,1992-04-01
29460,1992.0,5.0,19.9,10.1,0.0,16.2,279.2,southampton,1,1992-05-01
29461,1992.0,6.0,22.1,12.0,0.0,48.7,221.1,southampton,1,1992-06-01
29462,1992.0,7.0,21.0,14.2,0.0,47.6,160.8,southampton,1,1992-07-01
29463,1992.0,8.0,20.3,13.8,0.0,94.6,143.1,southampton,1,1992-08-01
29464,1992.0,9.0,18.4,11.5,0.0,50.3,126.5,southampton,1,1992-09-01
29465,1992.0,10.0,13.2,5.7,2.0,59.3,,southampton,1,1992-10-01
29466,1992.0,11.0,12.2,5.8,0.0,135.1,,southampton,1,1992-11-01
29467,1992.0,12.0,8.0,2.6,6.0,91.9,,southampton,1,1992-12-01
29468,1993.0,1.0,10.0,4.4,5.0,99.9,,southampton,1,1993-01-01
29469,1993.0,2.0,7.9,3.3,4.0,7.5,,southampton,1,1993-02-01
29470,1993.0,3.0,11.1,3.9,1.0,47.9,,southampton,1,1993-03-01
29471,1993.0,4.0,14.0,7.1,0.0,86.1,,southampton,1,1993-04-01
29472,1993.0,5.0,17.8,9.2,0.0,57.0,,southampton,1,1993-05-01
29473,1993.0,6.0,20.9,12.0,0.0,59.7,,southampton,1,1993-06-01
29474,1993.0,7.0,20.6,12.5,0.0,54.7,,southampton,1,1993-07-01
29475,1993.0,8.0,20.9,11.5,0.0,34.0,,southampton,1,1993-08-01
29476,1993.0,9.0,17.8,9.9,0.0,124.9,,southampton,1,1993-09-01
29477,1993.0,10.0,13.2,6.8,1.0,174.5,,southampton,1,1993-10-01
29478,1993.0,11.0,9.6,2.8,5.0,76.7,,southampton,1,1993-11-01
29479,1993.0,12.0,9.6,3.9,4.0,155.8,,southampton,1,1993-12-01
29480,1994.0,1.0,9.3,3.4,5.0,127.8,,southampton,1,1994-01-01
29481,1994.0,2.0,8.0,1.7,8.0,81.4,,southampton,1,1994-02-01
29482,1994.0,3.0,11.9,5.3,,63.7,,southampton,1,1994-03-01
29483,1994.0,4.0,12.6,5.4,0.0,61.7,,southampton,1,1994-04-01
29484,1994.0,5.0,15.7,8.8,0.0,95.4,,southampton,1,1994-05-01
29485,1994.0,6.0,20.1,11.3,0.0,25.7,,southampton,1,1994-06-01
29486,1994.0,7.0,24.3,14.5,0.0,16.1,,southampton,1,1994-07-01
29487,1994.0,8.0,22.1,13.8,0.0,50.3,,southampton,1,1994-08-01
29488,1994.0,9.0,18.0,10.7,0.0,93.1,,southampton,1,1994-09-01
29489,1994.0,10.0,15.9,7.7,0.0,107.6,,southampton,1,1994-10-01
29490,1994.0,11.0,13.5,9.4,0.0,71.3,,southampton,1,1994-11-01
29491,1994.0,12.0,10.9,4.7,5.0,122.2,,southampton,1,1994-12-01
29492,1995.0,1.0,9.0,3.1,4.0,146.0,,southampton,1,1995-01-01
29493,1995.0,2.0,10.6,5.1,1.0,127.3,,southampton,1,1995-02-01
29494,1995.0,3.0,10.7,2.6,5.0,45.0,,southampton,1,1995-03-01
29495,1995.0,4.0,14.8,6.3,2.0,22.6,,southampton,1,1995-04-01
29496,1995.0,5.0,17.9,8.4,0.0,21.1,,southampton,1,1995-05-01
29497,1995.0,6.0,21.4,11.3,0.0,11.2,,southampton,1,1995-06-01
29498,1995.0,7.0,25.1,14.9,0.0,19.7,,southampton,1,1995-07-01
29499,1995.0,8.0,27.1,15.8,0.0,4.6,,southampton,1,1995-08-01
29500,1995.0,9.0,19.3,11.2,0.0,151.4,,southampton,1,1995-09-01
29501,1995.0,10.0,17.7,11.4,0.0,47.4,,southampton,1,1995-10-01
29502,1995.0,11.0,12.5,5.9,4.0,126.7,,southampton,1,1995-11-01
29503,1995.0,12.0,6.5,2.0,11.0,83.9,,southampton,1,1995-12-01
29504,1996.0,1.0,7.7,4.4,3.0,64.7,,southampton,1,1996-01-01
29505,1996.0,2.0,6.9,0.5,16.0,84.9,,southampton,1,1996-02-01
29506,1996.0,3.0,9.0,2.6,5.0,38.1,,southampton,1,1996-03-01
29507,1996.0,4.0,13.7,5.5,2.0,37.3,,southampton,1,1996-04-01
29508,1996.0,5.0,14.7,6.4,0.0,44.0,,southampton,1,1996-05-01
29509,1996.0,6.0,20.6,10.8,0.0,21.0,,southampton,1,1996-06-01
29510,1996.0,7.0,22.3,13.0,0.0,43.8,,southampton,1,1996-07-01
29511,1996.0,8.0,22.2,13.4,0.0,72.6,,southampton,1,1996-08-01
29512,1996.0,9.0,19.0,10.6,0.0,36.7,,southampton,1,1996-09-01
29513,1996.0,10.0,16.2,9.7,0.0,55.5,,southampton,1,1996-10-01
29514,1996.0,11.0,10.9,3.3,6.0,140.7,,southampton,1,1996-11-01
29515,1996.0,12.0,6.7,1.8,10.0,23.5,,southampton,1,1996-12-01
29516,1997.0,1.0,5.5,0.3,16.0,16.4,,southampton,1,1997-01-01
29517,1997.0,2.0,10.0,4.1,3.0,112.2,,southampton,1,1997-02-01
29518,1997.0,3.0,12.8,5.1,0.0,23.4,,southampton,1,1997-03-01
29519,1997.0,4.0,15.6,5.3,1.0,12.5,,southampton,1,1997-04-01
29520,1997.0,5.0,17.6,8.4,0.0,40.7,,southampton,1,1997-05-01
29521,1997.0,6.0,19.3,12.2,0.0,105.2,,southampton,1,1997-06-01
29522,1997.0,7.0,22.7,13.4,0.0,10.6,,southampton,1,1997-07-01
29523,1997.0,8.0,23.8,16.2,0.0,72.1,,southampton,1,1997-08-01
29524,1997.0,9.0,20.7,11.3,0.0,7.5,,southampton,1,1997-09-01
29525,1997.0,10.0,16.9,8.1,3.0,64.5,,southampton,1,1997-10-01
29526,1997.0,11.0,13.0,6.2,3.0,151.4,,southampton,1,1997-11-01
29527,1997.0,12.0,9.9,4.2,6.0,100.5,,southampton,1,1997-12-01
29528,1998.0,1.0,9.3,3.9,4.0,118.5,,southampton,1,1998-01-01
29529,1998.0,2.0,10.9,3.5,5.0,9.5,,southampton,1,1998-02-01
29530,1998.0,3.0,12.2,6.0,0.0,78.5,,southampton,1,1998-03-01
29531,1998.0,4.0,12.3,5.4,2.0,89.3,,southampton,1,1998-04-01
29532,1998.0,5.0,20.8,10.5,0.0,18.9,,southampton,1,1998-05-01
29533,1998.0,6.0,18.7,12.0,0.0,109.0,,southampton,1,1998-06-01
29534,1998.0,7.0,20.3,13.1,0.0,37.4,,southampton,1,1998-07-01
29535,1998.0,8.0,22.9,12.4,0.0,18.3,,southampton,1,1998-08-01
29536,1998.0,9.0,19.9,12.7,0.0,99.6,,southampton,1,1998-09-01
29537,1998.0,10.0,15.5,8.9,0.0,135.1,,southampton,1,1998-10-01
29538,1998.0,11.0,11.0,4.6,1.0,59.0,,southampton,1,1998-11-01
29539,1998.0,12.0,10.0,4.0,5.0,87.3,,southampton,1,1998-12-01
29540,1999.0,1.0,9.9,4.1,5.0,129.4,,southampton,1,1999-01-01
29541,1999.0,2.0,9.5,3.3,4.0,28.8,,southampton,1,1999-02-01
29542,1999.0,3.0,12.0,4.2,1.0,32.2,,southampton,1,1999-03-01
29543,1999.0,4.0,14.4,6.7,0.0,57.2,,southampton,1,1999-04-01
29544,1999.0,5.0,18.6,10.4,0.0,17.2,,southampton,1,1999-05-01
29545,1999.0,6.0,19.4,10.9,0.0,75.3,,southampton,1,1999-06-01
29546,1999.0,7.0,24.2,14.0,0.0,11.8,,southampton,1,1999-07-01
29547,1999.0,8.0,21.8,14.1,0.0,119.5,,southampton,1,1999-08-01
29548,1999.0,9.0,21.2,13.3,0.0,111.9,,southampton,1,1999-09-01
29549,1999.0,10.0,16.1,8.1,0.0,66.8,,southampton,1,1999-10-01
29550,1999.0,11.0,11.8,6.0,0.0,49.6,,southampton,1,1999-11-01
29551,1999.0,12.0,9.3,3.0,5.0,138.8,,southampton,1,1999-12-01
29552,2000.0,1.0,9.1,2.1,10.0,26.3,,southampton,1,2000-01-01
29553,2000.0,2.0,10.9,4.3,4.0,88.5,,southampton,1,2000-02-01
29554,2000.0,3.0,12.5,4.7,1.0,14.7,,southampton,1,2000-03-01
29555,,,,,,,,southampton,1,
29556,1873.0,7.0,16.7,9.9,0.0,110.5,,stornoway,1,1873-07-01
29557,1873.0,8.0,15.5,8.9,0.0,141.0,,stornoway,1,1873-08-01
29558,1873.0,9.0,12.2,5.9,0.0,100.7,,stornoway,1,1873-09-01
29559,1873.0,10.0,9.0,2.4,2.0,164.1,,stornoway,1,1873-10-01
29560,1873.0,11.0,7.6,2.1,3.0,91.9,,stornoway,1,1873-11-01
29561,1873.0,12.0,8.7,2.8,5.0,131.8,,stornoway,1,1873-12-01
29562,1874.0,1.0,6.6,1.1,11.0,171.6,,stornoway,1,1874-01-01
29563,1874.0,2.0,7.1,2.0,5.0,45.2,,stornoway,1,1874-02-01
29564,1874.0,3.0,8.2,3.1,5.0,130.3,,stornoway,1,1874-03-01
29565,1874.0,4.0,11.0,3.8,1.0,81.9,,stornoway,1,1874-04-01
29566,1874.0,5.0,11.9,4.5,0.0,69.8,,stornoway,1,1874-05-01
29567,1874.0,6.0,15.0,7.6,0.0,78.6,,stornoway,1,1874-06-01
29568,1874.0,7.0,17.6,10.3,0.0,78.5,,stornoway,1,1874-07-01
29569,1874.0,8.0,15.1,8.7,0.0,112.1,,stornoway,1,1874-08-01
29570,1874.0,9.0,12.9,6.9,0.0,132.7,,stornoway,1,1874-09-01
29571,1874.0,10.0,10.1,3.9,0.0,216.5,,stornoway,1,1874-10-01
29572,1874.0,11.0,7.6,3.0,3.0,132.0,,stornoway,1,1874-11-01
29573,1874.0,12.0,3.0,-2.2,28.0,103.7,,stornoway,1,1874-12-01
29574,1875.0,1.0,6.9,2.1,6.0,186.6,,stornoway,1,1875-01-01
29575,1875.0,2.0,5.1,0.7,7.0,56.3,,stornoway,1,1875-02-01
29576,1875.0,3.0,7.7,1.8,6.0,25.8,,stornoway,1,1875-03-01
29577,1875.0,4.0,11.2,2.7,2.0,74.7,,stornoway,1,1875-04-01
29578,1875.0,5.0,13.2,6.6,0.0,90.3,,stornoway,1,1875-05-01
29579,1875.0,6.0,14.8,6.4,0.0,74.2,,stornoway,1,1875-06-01
29580,1875.0,7.0,16.2,8.0,0.0,63.7,,stornoway,1,1875-07-01
29581,1875.0,8.0,16.1,9.6,0.0,96.8,,stornoway,1,1875-08-01
29582,1875.0,9.0,14.5,7.8,0.0,54.1,,stornoway,1,1875-09-01
29583,1875.0,10.0,10.4,4.9,1.0,80.7,,stornoway,1,1875-10-01
29584,1875.0,11.0,6.5,1.4,12.0,113.8,,stornoway,1,1875-11-01
29585,1875.0,12.0,7.0,1.9,8.0,121.7,,stornoway,1,1875-12-01
29586,1876.0,1.0,7.3,2.0,10.0,142.7,,stornoway,1,1876-01-01
29587,1876.0,2.0,4.5,-0.4,12.0,135.5,,stornoway,1,1876-02-01
29588,1876.0,3.0,5.6,-0.2,12.0,145.2,,stornoway,1,1876-03-01
29589,1876.0,4.0,8.5,2.7,7.0,99.0,,stornoway,1,1876-04-01
29590,1876.0,5.0,12.9,4.9,1.0,54.5,,stornoway,1,1876-05-01
29591,1876.0,6.0,15.2,8.4,0.0,108.3,,stornoway,1,1876-06-01
29592,1876.0,7.0,16.2,9.8,0.0,48.8,,stornoway,1,1876-07-01
29593,1876.0,8.0,16.3,9.3,0.0,58.7,,stornoway,1,1876-08-01
29594,1876.0,9.0,12.5,7.0,0.0,73.4,,stornoway,1,1876-09-01
29595,1876.0,10.0,11.3,6.3,0.0,137.0,,stornoway,1,1876-10-01
29596,1876.0,11.0,7.9,3.2,6.0,76.3,,stornoway,1,1876-11-01
29597,1876.0,12.0,6.4,2.5,7.0,68.3,,stornoway,1,1876-12-01
29598,1877.0,1.0,5.5,0.0,12.0,137.0,,stornoway,1,1877-01-01
29599,1877.0,2.0,5.7,0.6,8.0,163.5,,stornoway,1,1877-02-01
29600,1877.0,3.0,6.7,0.4,14.0,86.3,,stornoway,1,1877-03-01
29601,1877.0,4.0,8.4,1.8,6.0,45.0,,stornoway,1,1877-04-01
29602,1877.0,5.0,10.7,4.0,5.0,89.5,,stornoway,1,1877-05-01
29603,1877.0,6.0,14.8,7.6,0.0,132.1,,stornoway,1,1877-06-01
29604,1877.0,7.0,15.1,9.0,0.0,102.5,,stornoway,1,1877-07-01
29605,1877.0,8.0,14.2,8.6,0.0,76.0,,stornoway,1,1877-08-01
29606,1877.0,9.0,12.7,6.2,0.0,42.3,,stornoway,1,1877-09-01
29607,1877.0,10.0,10.1,4.2,4.0,201.4,,stornoway,1,1877-10-01
29608,1877.0,11.0,7.4,1.6,6.0,203.8,,stornoway,1,1877-11-01
29609,1877.0,12.0,6.7,1.4,12.0,172.7,,stornoway,1,1877-12-01
29610,1878.0,1.0,5.9,0.6,10.0,131.5,,stornoway,1,1878-01-01
29611,1878.0,2.0,8.3,3.5,2.0,60.0,,stornoway,1,1878-02-01
29612,1878.0,3.0,6.5,1.5,11.0,91.5,,stornoway,1,1878-03-01
29613,1878.0,4.0,10.3,4.3,2.0,23.7,,stornoway,1,1878-04-01
29614,1878.0,5.0,12.4,5.9,0.0,57.7,,stornoway,1,1878-05-01
29615,1878.0,6.0,14.6,8.5,0.0,61.7,,stornoway,1,1878-06-01
29616,1878.0,7.0,16.5,10.9,0.0,41.3,,stornoway,1,1878-07-01
29617,1878.0,8.0,16.9,10.4,0.0,37.3,,stornoway,1,1878-08-01
29618,1878.0,9.0,13.9,8.7,0.0,106.4,,stornoway,1,1878-09-01
29619,1878.0,10.0,11.3,6.7,1.0,129.2,,stornoway,1,1878-10-01
29620,1878.0,11.0,5.9,1.5,7.0,96.1,,stornoway,1,1878-11-01
29621,1878.0,12.0,3.1,-1.0,20.0,94.5,,stornoway,1,1878-12-01
29622,1879.0,1.0,3.7,0.0,15.0,34.7,,stornoway,1,1879-01-01
29623,1879.0,2.0,4.6,0.6,10.0,35.7,,stornoway,1,1879-02-01
29624,1879.0,3.0,5.5,0.1,13.0,88.1,,stornoway,1,1879-03-01
29625,1879.0,4.0,7.3,2.2,2.0,26.9,,stornoway,1,1879-04-01
29626,1879.0,5.0,10.0,4.2,1.0,45.5,,stornoway,1,1879-05-01
29627,1879.0,6.0,13.3,8.0,0.0,28.5,,stornoway,1,1879-06-01
29628,1879.0,7.0,13.5,9.5,0.0,67.8,,stornoway,1,1879-07-01
29629,1879.0,8.0,14.4,9.6,0.0,127.7,,stornoway,1,1879-08-01
29630,1879.0,9.0,12.8,7.5,0.0,114.8,,stornoway,1,1879-09-01
29631,1879.0,10.0,10.2,4.4,0.0,69.2,,stornoway,1,1879-10-01
29632,1879.0,11.0,7.4,3.1,3.0,68.9,,stornoway,1,1879-11-01
29633,1879.0,12.0,6.3,0.8,10.0,80.3,,stornoway,1,1879-12-01
29634,1880.0,1.0,,,,,,stornoway,1,1880-01-01
29635,1880.0,2.0,7.4,3.0,2.0,113.2,,stornoway,1,1880-02-01
29636,1880.0,3.0,8.6,2.6,1.0,23.3,,stornoway,1,1880-03-01
29637,1880.0,4.0,9.3,3.9,0.0,52.3,,stornoway,1,1880-04-01
29638,1880.0,5.0,11.2,5.7,0.0,48.6,,stornoway,1,1880-05-01
29639,1880.0,6.0,14.4,8.3,0.0,43.3,,stornoway,1,1880-06-01
29640,1880.0,7.0,15.7,10.5,0.0,34.5,,stornoway,1,1880-07-01
29641,1880.0,8.0,18.5,11.9,0.0,17.9,,stornoway,1,1880-08-01
29642,1880.0,9.0,15.5,10.0,0.0,85.2,,stornoway,1,1880-09-01
29643,1880.0,10.0,8.9,2.3,9.0,124.4,,stornoway,1,1880-10-01
29644,1880.0,11.0,7.3,1.6,12.0,139.7,,stornoway,1,1880-11-01
29645,1880.0,12.0,5.1,0.0,16.0,82.2,,stornoway,1,1880-12-01
29646,1881.0,1.0,3.1,-2.6,22.0,33.1,,stornoway,1,1881-01-01
29647,1881.0,2.0,4.8,0.2,11.0,90.1,,stornoway,1,1881-02-01
29648,1881.0,3.0,6.1,-0.1,14.0,84.7,,stornoway,1,1881-03-01
29649,1881.0,4.0,9.6,2.1,6.0,27.9,,stornoway,1,1881-04-01
29650,1881.0,5.0,13.0,5.9,0.0,70.1,,stornoway,1,1881-05-01
29651,1881.0,6.0,13.2,6.8,0.0,92.8,,stornoway,1,1881-06-01
29652,1881.0,7.0,14.4,9.3,0.0,86.7,,stornoway,1,1881-07-01
29653,1881.0,8.0,13.5,7.2,0.0,81.7,,stornoway,1,1881-08-01
29654,1881.0,9.0,13.5,8.1,0.0,43.1,,stornoway,1,1881-09-01
29655,1881.0,10.0,10.6,5.0,1.0,84.4,,stornoway,1,1881-10-01
29656,1881.0,11.0,10.3,5.0,1.0,154.6,,stornoway,1,1881-11-01
29657,1881.0,12.0,6.7,2.1,7.0,159.2,,stornoway,1,1881-12-01
29658,1882.0,1.0,8.2,3.3,2.0,122.8,,stornoway,1,1882-01-01
29659,1882.0,2.0,8.4,3.9,1.0,93.5,,stornoway,1,1882-02-01
29660,1882.0,3.0,8.2,2.9,4.0,161.0,,stornoway,1,1882-03-01
29661,1882.0,4.0,8.9,2.1,5.0,81.9,,stornoway,1,1882-04-01
29662,1882.0,5.0,13.0,5.5,1.0,45.4,,stornoway,1,1882-05-01
29663,1882.0,6.0,13.8,7.8,0.0,87.0,,stornoway,1,1882-06-01
29664,1882.0,7.0,16.1,10.7,0.0,84.0,,stornoway,1,1882-07-01
29665,1882.0,8.0,15.1,10.7,0.0,73.6,,stornoway,1,1882-08-01
29666,1882.0,9.0,12.7,7.5,0.0,66.0,,stornoway,1,1882-09-01
29667,1882.0,10.0,12.1,5.9,0.0,90.0,,stornoway,1,1882-10-01
29668,1882.0,11.0,7.4,1.7,4.0,134.7,,stornoway,1,1882-11-01
29669,1882.0,12.0,4.6,-0.6,16.0,112.0,,stornoway,1,1882-12-01
29670,1883.0,1.0,,,,,,stornoway,1,1883-01-01
29671,1883.0,2.0,7.3,2.0,3.0,105.0,,stornoway,1,1883-02-01
29672,1883.0,3.0,5.9,0.1,16.0,81.4,,stornoway,1,1883-03-01
29673,1883.0,4.0,10.4,4.2,0.0,28.1,,stornoway,1,1883-04-01
29674,1883.0,5.0,10.5,4.3,2.0,87.4,,stornoway,1,1883-05-01
29675,1883.0,6.0,13.7,7.5,0.0,31.4,,stornoway,1,1883-06-01
29676,1883.0,7.0,14.9,9.0,0.0,70.6,,stornoway,1,1883-07-01
29677,1883.0,8.0,14.4,9.6,0.0,121.1,,stornoway,1,1883-08-01
29678,1883.0,9.0,13.5,8.4,0.0,75.1,,stornoway,1,1883-09-01
29679,1883.0,10.0,10.8,4.8,0.0,169.4,,stornoway,1,1883-10-01
29680,1883.0,11.0,7.9,2.2,2.0,180.3,,stornoway,1,1883-11-01
29681,1883.0,12.0,7.2,2.0,4.0,161.9,,stornoway,1,1883-12-01
29682,1884.0,1.0,6.6,1.6,8.0,228.8,,stornoway,1,1884-01-01
29683,1884.0,2.0,7.5,1.8,3.0,114.1,,stornoway,1,1884-02-01
29684,1884.0,3.0,8.1,2.6,3.0,103.4,,stornoway,1,1884-03-01
29685,1884.0,4.0,10.0,3.5,0.0,39.2,,stornoway,1,1884-04-01
29686,1884.0,5.0,11.6,4.6,0.0,125.9,,stornoway,1,1884-05-01
29687,1884.0,6.0,13.8,7.8,0.0,46.0,,stornoway,1,1884-06-01
29688,1884.0,7.0,16.6,9.9,0.0,78.5,,stornoway,1,1884-07-01
29689,1884.0,8.0,16.5,10.3,0.0,103.9,,stornoway,1,1884-08-01
29690,1884.0,9.0,14.9,8.4,0.0,101.2,,stornoway,1,1884-09-01
29691,1884.0,10.0,10.9,5.7,0.0,149.5,,stornoway,1,1884-10-01
29692,1884.0,11.0,8.0,2.9,3.0,183.4,,stornoway,1,1884-11-01
29693,1884.0,12.0,6.7,1.9,2.0,143.8,,stornoway,1,1884-12-01
29694,1885.0,1.0,5.7,1.5,4.0,101.5,,stornoway,1,1885-01-01
29695,1885.0,2.0,5.9,0.4,12.0,144.4,,stornoway,1,1885-02-01
29696,1885.0,3.0,7.3,1.1,8.0,108.1,,stornoway,1,1885-03-01
29697,1885.0,4.0,10.1,3.4,3.0,41.6,,stornoway,1,1885-04-01
29698,1885.0,5.0,10.2,3.7,2.0,85.1,,stornoway,1,1885-05-01
29699,1885.0,6.0,13.5,6.8,0.0,98.3,,stornoway,1,1885-06-01
29700,1885.0,7.0,15.5,8.9,0.0,78.8,,stornoway,1,1885-07-01
29701,1885.0,8.0,14.3,8.2,0.0,34.8,,stornoway,1,1885-08-01
29702,1885.0,9.0,13.3,7.0,0.0,180.4,,stornoway,1,1885-09-01
29703,1885.0,10.0,8.8,3.0,4.0,158.2,,stornoway,1,1885-10-01
29704,1885.0,11.0,8.2,3.4,3.0,75.9,,stornoway,1,1885-11-01
29705,1885.0,12.0,7.0,1.8,8.0,176.0,,stornoway,1,1885-12-01
29706,1886.0,1.0,4.8,-0.1,11.0,158.5,,stornoway,1,1886-01-01
29707,1886.0,2.0,5.8,-0.4,11.0,66.2,,stornoway,1,1886-02-01
29708,1886.0,3.0,6.7,0.9,12.0,68.1,,stornoway,1,1886-03-01
29709,1886.0,4.0,9.5,2.4,2.0,73.6,,stornoway,1,1886-04-01
29710,1886.0,5.0,11.1,3.9,0.0,41.3,,stornoway,1,1886-05-01
29711,1886.0,6.0,13.7,7.0,0.0,46.4,,stornoway,1,1886-06-01
29712,1886.0,7.0,15.3,8.8,0.0,92.7,,stornoway,1,1886-07-01
29713,1886.0,8.0,15.2,8.6,0.0,83.5,,stornoway,1,1886-08-01
29714,1886.0,9.0,13.8,7.3,0.0,116.3,,stornoway,1,1886-09-01
29715,1886.0,10.0,12.8,5.9,0.0,109.2,,stornoway,1,1886-10-01
29716,1886.0,11.0,9.0,3.7,3.0,145.5,,stornoway,1,1886-11-01
29717,1886.0,12.0,4.8,-1.1,14.0,224.5,,stornoway,1,1886-12-01
29718,1887.0,1.0,7.0,1.6,6.0,197.0,,stornoway,1,1887-01-01
29719,1887.0,2.0,8.2,2.7,5.0,127.0,,stornoway,1,1887-02-01
29720,1887.0,3.0,7.3,1.4,8.0,72.5,,stornoway,1,1887-03-01
29721,1887.0,4.0,8.5,1.7,6.0,117.9,,stornoway,1,1887-04-01
29722,1887.0,5.0,11.9,6.1,0.0,44.3,,stornoway,1,1887-05-01
29723,1887.0,6.0,16.3,8.8,0.0,38.4,,stornoway,1,1887-06-01
29724,1887.0,7.0,16.5,9.8,0.0,111.8,,stornoway,1,1887-07-01
29725,1887.0,8.0,15.3,8.7,0.0,85.0,,stornoway,1,1887-08-01
29726,1887.0,9.0,12.9,7.4,0.0,94.7,,stornoway,1,1887-09-01
29727,1887.0,10.0,9.5,4.0,3.0,138.2,,stornoway,1,1887-10-01
29728,1887.0,11.0,7.9,2.2,7.0,90.8,,stornoway,1,1887-11-01
29729,1887.0,12.0,5.7,0.2,13.0,130.9,,stornoway,1,1887-12-01
29730,1888.0,1.0,7.1,2.6,6.0,104.1,,stornoway,1,1888-01-01
29731,1888.0,2.0,5.4,-0.4,16.0,62.6,,stornoway,1,1888-02-01
29732,1888.0,3.0,5.7,0.4,15.0,100.6,,stornoway,1,1888-03-01
29733,1888.0,4.0,8.8,3.5,1.0,100.0,,stornoway,1,1888-04-01
29734,1888.0,5.0,11.0,4.6,0.0,96.2,,stornoway,1,1888-05-01
29735,1888.0,6.0,13.6,6.0,1.0,46.4,,stornoway,1,1888-06-01
29736,1888.0,7.0,14.0,7.5,0.0,39.6,,stornoway,1,1888-07-01
29737,1888.0,8.0,14.4,7.7,0.0,148.8,,stornoway,1,1888-08-01
29738,1888.0,9.0,13.7,7.3,0.0,68.2,,stornoway,1,1888-09-01
29739,1888.0,10.0,10.8,5.2,2.0,179.6,,stornoway,1,1888-10-01
29740,1888.0,11.0,8.8,3.5,1.0,161.6,,stornoway,1,1888-11-01
